,match_url,Output,Matches_avg,Bat_Inns_avg,NO_avg,Bat_Runs_avg,HS_avg,HS_max,SR_bat_avg,SR_bat_max,100s_avg,100s_max,50s_avg,50s_max,4s_avg,4s_max,6s_avg,6s_max,Bowl_Inns_avg,Wkts_avg,Wkts_max,Bowl_ave_avg,Bowl_ave_min,Bowl_Econ_avg,Bowl_Econ_min,SR_bowl_avg,SR_bowl_min,4w_avg,4w_max,5w_avg,5w_max
236,https://www.espncricinfo.com/ci/engine/match/1197526.html,1,38.57142857142857,30.142857142857142,5.238095238095238,530.2380952380952,55.61904761904762,124.0,112.99238095238096,152.0,0.14285714285714285,1.0,2.0476190476190474,19.0,48.57142857142857,284.0,17.238095238095237,87.0,30.714285714285715,30.428571428571427,76.0,26.90285714285714,14.0,7.207142857142857,6.02,22.335714285714285,12.2,0.7142857142857143,2.0,0.0,0.0
237,https://www.espncricinfo.com/ci/engine/match/1197527.html,1,28.0,18.555555555555557,3.7777777777777777,286.77777777777777,44.333333333333336,133.0,107.1911111111111,146.31,0.05555555555555555,1.0,0.8888888888888888,6.0,28.333333333333332,104.0,7.111111111111111,26.0,23.285714285714285,24.071428571428573,56.0,24.579285714285714,16.0,7.276428571428572,5.88,20.307142857142857,13.9,1.0,3.0,0.07142857142857142,1.0
238,https://www.espncricinfo.com/ci/engine/match/1197528.html,1,23.736842105263158,18.0,3.473684210526316,280.63157894736844,43.36842105263158,133.0,102.75263157894737,146.31,0.05263157894736842,1.0,0.8947368421052632,6.0,25.157894736842106,104.0,7.052631578947368,26.0,16.285714285714285,13.642857142857142,56.0,29.895714285714284,16.0,7.255714285714285,5.88,24.900000000000002,13.9,0.2857142857142857,2.0,0.07142857142857142,1.0
239,https://www.espncricinfo.com/ci/engine/match/1197529.html,0,22.2,15.0,3.55,214.05,39.25,106.0,102.447,152.0,0.05,1.0,0.6,4.0,18.75,82.0,6.9,26.0,20.428571428571427,22.142857142857142,51.0,25.62642857142857,14.0,7.046428571428572,6.2,21.814285714285713,12.2,0.9285714285714286,3.0,0.07142857142857142,1.0
240,https://www.espncricinfo.com/ci/engine/match/1198235.html,0,47.04545454545455,34.18181818181818,7.7727272727272725,722.6818181818181,58.54545454545455,172.0,126.06272727272727,190.0,0.3181818181818182,3.0,4.363636363636363,18.0,64.0,248.0,30.272727272727273,116.0,30.25,31.125,73.0,25.71,20.62,8.5475,6.74,19.006666666666668,12.0,0.3125,2.0,0.125,2.0
241,https://www.espncricinfo.com/ci/engine/match/1198236.html,0,47.04545454545455,34.18181818181818,7.7727272727272725,722.6818181818181,58.54545454545455,172.0,126.06272727272727,190.0,0.3181818181818182,3.0,4.363636363636363,18.0,64.0,248.0,30.272727272727273,116.0,30.25,31.125,73.0,25.71,20.62,8.5475,6.74,19.006666666666668,12.0,0.3125,2.0,0.125,2.0
242,https://www.espncricinfo.com/ci/engine/match/1198237.html,0,38.04545454545455,25.954545454545453,6.136363636363637,501.72727272727275,56.77272727272727,172.0,126.54363636363637,190.0,0.2727272727272727,3.0,2.6818181818181817,15.0,44.72727272727273,248.0,20.045454545454547,107.0,27.444444444444443,28.0,73.0,24.794117647058822,13.28,8.511666666666667,6.74,18.264705882352942,10.2,0.3888888888888889,2.0,0.1111111111111111,2.0
243,https://www.espncricinfo.com/ci/engine/match/1198245.html,1,48.19047619047619,35.285714285714285,8.19047619047619,714.1428571428571,55.38095238095238,122.0,120.57619047619048,146.42,0.09523809523809523,1.0,4.0476190476190474,20.0,65.38095238095238,241.0,23.571428571428573,116.0,33.0625,32.1875,73.0,32.048,21.4,8.749375,6.4,22.453333333333333,12.0,0.5,2.0,0.0625,1.0
244,https://www.espncricinfo.com/ci/engine/match/1198246.html,1,44.2,32.1,6.8,640.05,55.05,122.0,122.6125,146.42,0.1,1.0,3.9,20.0,59.6,241.0,22.25,116.0,32.92857142857143,32.92857142857143,73.0,30.25692307692308,22.26,8.88642857142857,6.4,21.192307692307693,12.0,0.5,2.0,0.07142857142857142,1.0
245,https://www.espncricinfo.com/ci/engine/match/1198489.html,1,35.95238095238095,26.952380952380953,5.809523809523809,474.5238095238095,51.42857142857143,122.0,106.70285714285713,146.42,0.09523809523809523,1.0,2.1904761904761907,20.0,41.904761904761905,231.0,13.238095238095237,55.0,23.933333333333334,23.733333333333334,59.0,31.81714285714286,15.47,8.086,6.4,23.142857142857142,14.1,0.4,1.0,0.06666666666666667,1.0
246,https://www.espncricinfo.com/ci/engine/match/1198490.html,1,36.09090909090909,27.09090909090909,5.2727272727272725,487.8636363636364,52.0,122.0,106.37090909090908,146.42,0.09090909090909091,1.0,2.272727272727273,20.0,44.31818181818182,231.0,13.590909090909092,55.0,23.266666666666666,23.6,59.0,29.014615384615386,15.47,8.285333333333334,6.4,21.56153846153846,14.1,0.4,1.0,0.06666666666666667,1.0
247,https://www.espncricinfo.com/ci/engine/match/1198491.html,1,27.863636363636363,19.681818181818183,4.2272727272727275,339.6363636363636,45.27272727272727,122.0,109.01772727272727,166.66,0.045454545454545456,1.0,1.7272727272727273,20.0,31.363636363636363,231.0,9.0,34.0,20.133333333333333,20.8,59.0,29.37833333333333,15.47,8.81,6.4,21.758333333333336,14.1,0.3333333333333333,1.0,0.06666666666666667,1.0
248,https://www.espncricinfo.com/ci/engine/match/1199499.html,1,24.318181818181817,19.333333333333332,3.380952380952381,401.0952380952381,49.42857142857143,127.0,113.46,160.46,0.09523809523809523,1.0,1.8571428571428572,7.0,38.19047619047619,148.0,13.238095238095237,50.0,14.411764705882353,14.764705882352942,53.0,26.095,14.2,7.710588235294118,6.45,20.20625,12.0,0.29411764705882354,2.0,0.058823529411764705,1.0
