,match_url,Output,Matches_avg_team1,Bat_Inns_avg_team1,NO_avg_team1,Bat_Runs_avg_team1,HS_avg_team1,HS_max_team1,SR_bat_avg_team1,SR_bat_max_team1,100s_avg_team1,100s_max_team1,50s_avg_team1,50s_max_team1,4s_avg_team1,4s_max_team1,6s_avg_team1,6s_max_team1,Bowl_Inns_avg_team1,Wkts_avg_team1,Wkts_max_team1,Bowl_ave_avg_team1,Bowl_ave_min_team1,Bowl_Econ_avg_team1,Bowl_Econ_min_team1,SR_bowl__avg_team1,SR_bowl__min_team1,4w_avg_team1,4w_max_team1,5w_avg_team1,5w_max_team1,Matches_avg_team2,Bat_Inns_avg_team2,NO_avg_team2,Bat_Runs_avg_team2,HS_avg_team2,HS_max_team2,SR_bat_avg_team2,SR_bat_max_team2,100s_avg_team2,100s_max_team2,50s_avg_team2,50s_max_team2,4s_avg_team2,4s_max_team2,6s_avg_team2,6s_max_team2,Bowl_Inns_avg_team2,Wkts_avg_team2,Wkts_max_team2,Bowl_ave_avg_team2,Bowl_ave_min_team2,Bowl_Econ_avg_team2,Bowl_Econ_min_team2,SR_bowl__avg_team2,SR_bowl__min_team2,4w_avg_team2,4w_max_team2,5w_avg_team2,5w_max_team2
52,https://www.espncricinfo.com/ci/engine/match/1083450.html,1,51.0,43.45454545454545,7.454545454545454,719.9090909090909,49.72727272727273,84.0,111.31636363636363,136.1,0.0,0.0,2.5454545454545454,9.0,64.27272727272727,183.0,21.545454545454547,54.0,37.111111111111114,34.111111111111114,106.0,33.058888888888895,11.66,7.807777777777777,6.26,24.4,11.1,0.8888888888888888,4.0,0.2222222222222222,1.0,38.36363636363637,29.181818181818183,6.0,457.27272727272725,47.45454545454545,84.0,123.7409090909091,151.63,0.0,0.0,1.7272727272727273,12.0,37.81818181818182,129.0,18.181818181818183,64.0,32.75,32.125,107.0,37.48,20.79,8.30125,7.18,26.65,16.8,0.375,2.0,0.25,2.0
53,https://www.espncricinfo.com/ci/engine/match/1085495.html,0,58.72727272727273,43.72727272727273,9.363636363636363,895.7272727272727,67.63636363636364,122.0,132.65090909090907,188.88,0.18181818181818182,1.0,4.363636363636363,20.0,86.36363636363636,231.0,23.0,61.0,35.25,34.625,58.0,24.474999999999998,21.73,8.31875,6.4,19.833333333333332,15.7,0.375,1.0,0.125,1.0,40.3,29.0,6.0,548.0,49.1,125.0,111.675,158.03,0.2,2.0,2.8,10.0,45.1,144.0,29.1,103.0,28.375,28.75,56.0,23.84714285714286,12.0,7.74,6.01,18.599999999999998,7.1,0.625,1.0,0.0,0.0
54,https://www.espncricinfo.com/ci/engine/match/1085496.html,1,54.4,40.9,9.5,863.6,61.2,122.0,133.70444444444445,188.88,0.2,1.0,4.3,20.0,82.2,231.0,21.0,61.0,33.142857142857146,33.0,58.0,24.57166666666667,21.73,7.857142857142857,6.4,19.7,15.7,0.42857142857142855,1.0,0.14285714285714285,1.0,44.63636363636363,32.81818181818182,6.818181818181818,623.4545454545455,51.45454545454545,125.0,114.06181818181818,158.03,0.18181818181818182,2.0,3.090909090909091,10.0,48.27272727272727,144.0,34.90909090909091,103.0,31.22222222222222,29.77777777777778,56.0,24.283749999999998,12.0,7.815555555555556,6.01,18.7,7.1,0.6666666666666666,1.0,0.0,0.0
55,https://www.espncricinfo.com/ci/engine/match/1089202.html,0,15.090909090909092,12.727272727272727,2.3636363636363638,223.54545454545453,37.45454545454545,107.0,106.86727272727272,175.0,0.09090909090909091,1.0,0.7272727272727273,4.0,16.363636363636363,56.0,8.0,31.0,10.375,10.5,35.0,20.132857142857144,6.22,6.53875,4.66,19.428571428571427,8.0,0.125,1.0,0.125,1.0,25.75,20.083333333333332,4.083333333333333,335.3333333333333,49.333333333333336,117.0,104.27583333333332,126.1,0.08333333333333333,1.0,1.25,6.0,29.333333333333332,91.0,11.75,43.0,24.857142857142858,24.857142857142858,46.0,24.304999999999996,16.96,7.015714285714286,6.0,21.25,13.5,0.2857142857142857,1.0,0.0,0.0
56,https://www.espncricinfo.com/ci/engine/match/1089203.html,0,15.909090909090908,12.818181818181818,2.727272727272727,223.72727272727272,37.45454545454545,107.0,107.84,175.0,0.09090909090909091,1.0,0.7272727272727273,4.0,16.0,56.0,8.272727272727273,31.0,10.666666666666666,11.0,35.0,19.0825,6.22,6.37,4.66,18.75,8.0,0.1111111111111111,1.0,0.1111111111111111,1.0,25.0,18.8,4.1,295.6,44.5,117.0,101.923,126.1,0.1,1.0,1.1,6.0,25.6,91.0,11.0,43.0,24.857142857142858,24.857142857142858,46.0,24.304999999999996,16.96,7.015714285714286,6.0,21.25,13.5,0.2857142857142857,1.0,0.0,0.0
57,https://www.espncricinfo.com/ci/engine/match/1089243.html,0,17.3,13.9,2.8,245.4,40.5,107.0,101.124,153.66,0.1,1.0,0.8,4.0,17.5,56.0,9.1,31.0,11.75,12.375,35.0,19.0825,6.22,5.94125,4.66,18.75,8.0,0.125,1.0,0.125,1.0,25.636363636363637,19.90909090909091,3.8181818181818183,348.45454545454544,48.36363636363637,117.0,94.6490909090909,126.1,0.09090909090909091,1.0,1.3636363636363635,6.0,30.545454545454547,91.0,12.454545454545455,43.0,32.8,35.6,46.0,21.258,16.96,6.742,6.35,19.080000000000002,13.5,0.4,1.0,0.0,0.0
58,https://www.espncricinfo.com/ci/engine/match/1089776.html,0,49.45454545454545,38.27272727272727,9.0,624.0,53.09090909090909,89.0,116.59727272727272,145.72,0.0,0.0,1.8181818181818181,4.0,43.0,87.0,31.0,83.0,37.125,38.625,95.0,22.587500000000002,4.0,7.12625,6.0,18.45,4.0,0.875,3.0,0.5,2.0,39.63636363636363,28.09090909090909,5.7272727272727275,521.9090909090909,48.81818181818182,125.0,113.47000000000001,158.03,0.18181818181818182,2.0,2.727272727272727,10.0,43.45454545454545,144.0,27.363636363636363,103.0,26.555555555555557,27.22222222222222,56.0,23.6925,12.0,7.914444444444445,6.01,18.0125,7.1,0.4444444444444444,1.0,0.0,0.0
59,https://www.espncricinfo.com/ci/engine/match/1089777.html,0,49.0,38.36363636363637,9.090909090909092,623.6363636363636,52.18181818181818,89.0,126.69727272727273,161.9,0.0,0.0,1.8181818181818181,4.0,42.45454545454545,87.0,30.454545454545453,83.0,36.875,39.0,95.0,22.58625,4.0,7.13875,6.0,18.425,4.0,1.0,3.0,0.5,2.0,44.111111111111114,31.0,6.333333333333333,589.6666666666666,51.111111111111114,125.0,115.56666666666666,158.03,0.2222222222222222,2.0,3.111111111111111,10.0,48.888888888888886,144.0,31.77777777777778,103.0,33.0,34.42857142857143,56.0,23.005714285714284,12.0,7.9957142857142856,6.01,17.8,7.1,0.5714285714285714,1.0,0.0,0.0
60,https://www.espncricinfo.com/ci/engine/match/1089778.html,0,43.63636363636363,33.09090909090909,8.0,528.3636363636364,47.18181818181818,89.0,112.81363636363636,145.72,0.0,0.0,1.6363636363636365,4.0,35.27272727272727,87.0,26.818181818181817,83.0,37.0,40.142857142857146,95.0,22.304285714285715,4.0,7.214285714285714,6.0,17.857142857142858,4.0,0.8571428571428571,3.0,0.42857142857142855,2.0,39.63636363636363,28.09090909090909,5.7272727272727275,521.9090909090909,48.81818181818182,125.0,113.47000000000001,158.03,0.18181818181818182,2.0,2.727272727272727,10.0,43.45454545454545,144.0,27.363636363636363,103.0,26.555555555555557,27.22222222222222,56.0,23.6925,12.0,7.914444444444445,6.01,18.0125,7.1,0.4444444444444444,1.0,0.0,0.0
61,https://www.espncricinfo.com/ci/engine/match/1098211.html,0,46.54545454545455,34.6,11.4,800.3,52.7,94.0,116.253,143.52,0.0,0.0,4.4,28.0,71.3,285.0,23.8,90.0,32.0,33.0,52.0,29.49,14.21,7.675,6.9,22.766666666666666,11.9,0.6666666666666666,2.0,0.3333333333333333,1.0,48.25,33.375,6.75,678.5,55.75,125.0,118.13125,158.03,0.5,2.0,4.125,14.0,54.0,155.0,41.0,121.0,36.42857142857143,36.285714285714285,56.0,24.545714285714286,19.63,7.55,6.01,19.599999999999998,13.4,0.42857142857142855,1.0,0.0,0.0
