squad_url,player_url
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/moeen-ali-8917
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/jonny-bairstow-297433
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/sam-billings-297628
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/jos-buttler-308967
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/tom-curran-550235
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/chris-jordan-288992
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/liam-livingstone-403902
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/dawid-malan-236489
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/tymal-mills-459257
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/adil-rashid-244497
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/jason-roy-298438
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/david-willey-308251
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/chris-woakes-247235
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/mark-wood-351588
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/sam-curran-662973
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/andy-balbirnie-303423
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/mark-adair-526441
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/ireland-squad-1277052/series-squads,https://www.espncricinfo.com/player/curtis-campher-595921
