match_url,Team, Result, Margin, BR, Toss, Bat, ,Opposition, Ground, Date

https://www.espncricinfo.com/ci/engine/match/351695.html,Australia,won,6 wickets,7,lost,2nd,,v South Africa,Brisbane,13 Jan 2009,,
https://www.espncricinfo.com/ci/engine/match/351696.html,Australia,won,1 runs,,won,1st,,v New Zealand,Sydney,15 Feb 2009,,
https://www.espncricinfo.com/ci/engine/match/350475.html,Australia,lost,4 wickets,4,lost,1st,,v South Africa,Johannesburg,27 Mar 2009,,
https://www.espncricinfo.com/ci/engine/match/350476.html,Australia,lost,17 runs,,won,2nd,,v South Africa,Centurion,29 Mar 2009,,
https://www.espncricinfo.com/ci/engine/match/392615.html,Australia,lost,7 wickets,22,lost,1st,,v Pakistan,Dubai (DSC),7 May 2009,,
https://www.espncricinfo.com/ci/engine/match/355993.html,Australia,lost,7 wickets,25,won,1st,,v West Indies,The Oval,6 Jun 2009,,
https://www.espncricinfo.com/ci/engine/match/355998.html,Australia,lost,6 wickets,6,lost,1st,,v Sri Lanka,Nottingham,8 Jun 2009,,
https://www.espncricinfo.com/ci/engine/match/406207.html,Australia,won,2 runs,,won,1st,,v Pakistan,Melbourne,5 Feb 2010,,
https://www.espncricinfo.com/ci/engine/match/406197.html,Australia,won,38 runs,,won,1st,,v West Indies,Hobart,21 Feb 2010,,
https://www.espncricinfo.com/ci/engine/match/406198.html,Australia,won,8 wickets,50,lost,2nd,,v West Indies,Sydney,23 Feb 2010,,
https://www.espncricinfo.com/ci/engine/match/423787.html,Australia,won,6 wickets,24,lost,2nd,,v New Zealand,Wellington,26 Feb 2010,,
https://www.espncricinfo.com/ci/engine/match/412683.html,Australia,won,34 runs,,won,1st,,v Pakistan,Gros Islet,2 May 2010,,
https://www.espncricinfo.com/ci/engine/match/412688.html,Australia,won,27 runs,,won,1st,,v Bangladesh,Bridgetown,5 May 2010,,
https://www.espncricinfo.com/ci/engine/match/412691.html,Australia,won,49 runs,,lost,1st,,v India,Bridgetown,7 May 2010,,
https://www.espncricinfo.com/ci/engine/match/412696.html,Australia,won,81 runs,,won,1st,,v Sri Lanka,Bridgetown,9 May 2010,,
https://www.espncricinfo.com/ci/engine/match/412700.html,Australia,won,6 wickets,22,lost,2nd,,v West Indies,Gros Islet,11 May 2010,,
https://www.espncricinfo.com/ci/engine/match/412702.html,Australia,won,3 wickets,1,won,2nd,,v Pakistan,Gros Islet,14 May 2010,,
https://www.espncricinfo.com/ci/engine/match/412703.html,Australia,lost,7 wickets,18,lost,1st,,v England,Bridgetown,16 May 2010,,
https://www.espncricinfo.com/ci/engine/match/426392.html,Australia,lost,23 runs,,lost,2nd,,v Pakistan,Birmingham,5 Jul 2010,,
https://www.espncricinfo.com/ci/engine/match/426393.html,Australia,lost,11 runs,,lost,2nd,,v Pakistan,Birmingham,6 Jul 2010,,
https://www.espncricinfo.com/ci/engine/match/446956.html,Australia,lost,7 wickets,21,won,1st,,v Sri Lanka,Perth,31 Oct 2010,,
https://www.espncricinfo.com/ci/engine/match/446960.html,Australia,lost,1 wickets,0,won,1st,,v England,Adelaide,12 Jan 2011,,
https://www.espncricinfo.com/ci/engine/match/446961.html,Australia,won,4 runs,,won,1st,,v England,Melbourne,14 Jan 2011,,
https://www.espncricinfo.com/ci/engine/match/516204.html,Australia,lost,35 runs,,won,2nd,,v Sri Lanka,Pallekele,6 Aug 2011,,
https://www.espncricinfo.com/ci/engine/match/516205.html,Australia,lost,8 runs,,lost,2nd,,v Sri Lanka,Pallekele,8 Aug 2011,,
https://www.espncricinfo.com/ci/engine/match/514023.html,Australia,won,5 wickets,3,lost,2nd,,v South Africa,Cape Town,13 Oct 2011,,
https://www.espncricinfo.com/ci/engine/match/514024.html,Australia,lost,3 wickets,5,won,1st,,v South Africa,Johannesburg,16 Oct 2011,,
https://www.espncricinfo.com/ci/engine/match/518954.html,Australia,won,31 runs,,lost,1st,,v India,Sydney,1 Feb 2012,,
https://www.espncricinfo.com/ci/engine/match/518955.html,Australia,lost,8 wickets,2,won,1st,,v India,Melbourne,3 Feb 2012,,
https://www.espncricinfo.com/ci/engine/match/540173.html,Australia,won,8 wickets,11,lost,2nd,,v West Indies,Gros Islet,27 Mar 2012,,
https://www.espncricinfo.com/ci/engine/match/540174.html,Australia,lost,14 runs,,lost,2nd,,v West Indies,Bridgetown,30 Mar 2012,,
https://www.espncricinfo.com/ci/engine/match/571148.html,Australia,lost,7 wickets,31,lost,1st,,v Pakistan,Dubai (DSC),5 Sep 2012,,
https://www.espncricinfo.com/ci/engine/match/571150.html,Australia,won,94 runs,,lost,1st,,v Pakistan,Dubai (DSC),10 Sep 2012,,
